artist_id,artist_mbid,artist_name,artist_latitude,artist_longitude,artist_location,artist_familiarity,artist_hotttnesss,song_id,song_title,song_hotttnesss,song_release_year,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,album_name
ARVUN5F1187FB4CCC7,0d85b9f2-802d-48bb-aa85-6a9668869053,Beenie Man,nan,nan,"Kingston, Jamaica",0.7292122740965461,0.48133930857423185,SOJIMUS12AB0181194,Once a Year,nan,0,241.26649,0.374,1,0.703,-5.591,1,0.461,232.577,120.956,5,1.0,TRANXBK128F9335042,The Very Best of Beenie Man Gold
ARDNMNC11F4C842FDE,b4fb15cb-207e-46ba-9fec-6804ca9b710b,Sin Plomo feat. Boris G.,nan,nan,,0.46117348001811576,0.29403748296747373,SOTDWOU12A8C137EDE,Why can't we live together,0.2538347361322313,0,299.72853,3.634,5,0.05,-11.928,0,0.395,295.828,72.022,5,0.721,TRANXZV128F425B66C,Chillin' Voices Vol.1
AR13CXU1187B9AD30A,8f92558c-2baa-4758-8c38-615519e9deda,The Clash,51.52328,-0.21346,"London, England",0.775797362701256,0.6011860594553833,SOCUBIC12A8AE45AF0,Lose This Skin,0.6002206398644243,1980,308.50567,0.258,9,0.307,-5.49,1,0.395,288.897,120.223,4,0.465,TRANDEK128F4259EBC,Sandinista!
ARX9YIP1187B98A656,5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0,RUN-DMC,nan,nan,,0.6869889546292448,0.6066301517291853,SOIKYJF12A8C138BB7,Run's House,nan,1988,201.82159,0.154,0,0.155,-5.068,0,0.138,191.327,198.564,4,0.264,TRANDHE128F9305CDA,It's Like This - The Best Of
ARG9CID1187B9AB010,350bce49-c21b-4137-b50a-0766ded07e4d,Taking Back Sunday,40.85251,-73.13585,"Long Island, New York",0.9115996573812846,0.5723739798995029,SOBJCMO12A6D4F756F,Spin (Album Version),0.849306119804728,2006,219.79383,0.0,11,0.456,-4.164,1,0.458,208.701,95.254,4,0.268,TRANDBY128F146E8CC,Louder Now
ARTM0RS1187B9A0BE6,2d5fbbfd-27a7-4b74-848a-2b1f24fa1d0a,Super Cat,nan,nan,,0.5470357341678992,0.3656866060346483,SOWXKUV12A58A80BB4,Oh It's You,0.5479529419800353,1992,229.66812,0.098,6,0.781,-9.349,1,0.571,219.852,167.377,4,0.803,TRAVUOW128F4262955,Don Dada
ARJIE2Y1187B994AB7,8910064e-1810-42dc-90ba-bdab48cd9326,Line Renaud,nan,nan,,0.47021229568907263,0.3200869267523748,SOKWINH12A8C136EA1,Dis_ Oh Dis (Everybody Loves A Lover),nan,0,171.17995,0.409,1,0.655,-14.512,1,0.354,166.772,92.905,4,0.552,TRAVUHY128F426A1CA,Collection Disques Pathé
AR12F2S1187FB56EEF,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,Aerosmith,nan,nan,"Boston, MA",0.8725365986697359,0.6111175034329808,SOXNERI12A6701E92E,What It Takes,nan,1988,314.27873,1.386,5,0.4,-4.82,1,0.371,300.362,70.876,4,0.0,TRAVUAJ128E078EDA2,Aerosmith - Universal Masters Collection
AR1N6N61187FB4E25E,915f84de-eac2-4e78-99ad-9ab6e2c50af6,Mongo Santamaria Orchestra,23.0833,-82.4167,"Havana, Cuba [Jesus Maria]",0.5400377489797789,0.36005330653898404,SOJPAJO12AB017BFD2,Federico,nan,1995,203.25832,0.267,7,0.21,-12.464,1,0.284,200.417,106.822,4,0.0,TRAVUYA128F92EBE1E,Arriba!
AR0KBXO1187B996460,ceb7b6be-1dbb-4d80-b157-5588bc884764,Slipknot,41.58979,-93.61566,"Des Moines, Iowa",0.9289369261885644,0.5985554118943955,SOFHTFD12A8AE47A17,Everything Ends (Live version) (Album Version),nan,0,303.59465,0.0,2,0.075,-3.176,1,0.357,303.595,125.02,4,0.22,TRAVUOI128F424142F,9.0 Live
ARU81FP1187B98C71E,55a434d9-d3d3-462f-9aa9-749938dcf172,Big Maybelle,35.6139,-88.8194,"Jackson, TN",0.510288292720926,0.3378587639891462,SOZCOAI12A8C1332A9,Tell Me Who,nan,1995,130.87302,0.45,5,0.392,-5.723,1,0.431,125.8,173.071,4,0.153,TRAVUYV128F4239504,I've Got A Feelin' - Okeh & Savoy Recordings 1952-56
ARHWVGW1187FB41479,20dcf3aa-c313-4f24-acd4-461327a76a73,The Paul Butterfield Blues Band,nan,nan,,0.5559041225130544,0.3954788611599233,SOIBRVU12A6D4F98A4,Last Hope's Gone (LP Version ),0.5822342897862286,0,289.61914,0.0,7,0.309,-9.353,1,0.176,279.626,86.278,4,1.0,TRAVUXN128F147ED0F,In My Own Dreams
ARDAONS11F4C844929,,Ray Kane,nan,nan,,0.41994502201573314,0.2798423161638639,SORJXEE12AB018F69F,Nanea Kou Maka I Ka Le'ale'a,nan,0,262.26893,0.0,6,0.011,-20.737,1,0.248,250.108,104.67,7,1.0,TRAVUXG12903CE2D57,Punahele
ARD9THI1187B98EAD0,06e8971d-8271-41ee-babd-394e6498602a,Larissa,31.1689,-100.07715,Texas,0.44592627458772754,0.23381943778669392,SOEXXVM12AB018697B,Das Geheimrezept,nan,0,187.24526,0.413,7,0.19,-12.967,1,0.477,184.192,100.929,4,0.59,TRAVUYL128F934A9C5,Oh wei-wei-Weihnachten
AROOKC21187B9AE85C,3ac2a4a2-52b3-498b-bbc8-31443c68dfe0,Missy Higgins,-37.81753,144.96715,"Melbourne, Australia",0.7708726497375289,0.4963514086051873,SOMMFNR12AB01888BC,Breakdown [Live with Brett Dennen & Mason Jennings],0.4507622416414992,0,185.57342,3.187,7,0.688,-14.313,1,0.612,182.52,38.337,4,0.0,TRAVUPN128F93408D6,Steer & More
ARNEPDO121318C580C,f323862f-df56-4a34-a256-dd6dfefdb416,The Tamperer,nan,nan,,0.4514817203904106,0.32084933517977104,SOBSVDV12AB0186089,Feel In The House,nan,0,333.42649,0.0,11,0.0,-4.902,0,0.0,315.321,124.998,4,1.0,TRAVUGT128F934D1F2,Feel It 09
ARRVIZY1187FB41246,cb1e4b6b-a60a-485c-9b20-1ebf03d0afea,California Oranges,37.27188,-119.27023,"Sacremento, CA",0.4242028280284693,0.2554103094339133,SOBZCAE12AB017F002,Travel Writer,0.0,0,198.42567,0.247,2,0.337,-5.77,1,0.531,185.719,128.005,1,0.0,TRAVZYU128F92E4ECB,Imperial Hearts
ARFTMGO1187B9A777A,291dcfb8-b31c-496a-905b-9955509d75b6,Percy Faith,43.64856,-79.38533,"Toronto, Ontario, Canada",0.5667964748327188,0.38811277380636255,SOUHWIX12AB0189BB8,Do Re Mi,nan,0,151.09179,0.0,0,0.806,-12.898,1,0.7,144.73,127.853,1,0.0,TRAVZQD12903CAD658,The Sound Of Music
AR4ZLZI1187B9B72D0,19bf356a-1505-47f9-9466-03582fce2a4d,Luciana Souza,nan,nan,,0.6193969334378435,0.36093233451452944,SOWVNTY12A8C14508F,Argument,nan,0,198.89587,0.422,4,0.504,-26.455,0,0.628,187.699,64.988,3,0.91,TRAVZDX128F92ECF9B,The Poems of Elizabeth Bishop and Other Songs
ARCID1N1187FB51DA0,3d9ba6f0-c4ed-450b-a150-37e2ebf13e77,Carlos Nuñez,nan,nan,,0.5357025281303791,0.3849861165778121,SOVENLZ12A8C13F7DE,Camiño De Santiago,0.30416950343527516,2004,275.43465,0.0,0,0.584,-11.019,1,0.73,275.435,143.969,4,0.0,TRAVZZV128F42AE511,Carlos Nunez En Concert
ARJ0FG21187B99F7C4,468569a5-0b41-4864-901a-cf101b6f5a29,Crazy Girl,nan,nan,,0.48706603683687166,0.36638937070534877,SODBINY12AB017DAC4,Get Picked Up (Niyi Can't Mix Version 1),nan,0,357.14567,0.061,0,0.476,-6.609,1,0.332,350.279,91.967,5,0.899,TRAVZBG128F9332358,Get Picked Up
ARQGYP71187FB44566,0b8f67b3-b1d8-4d7a-8317-9d2e7e1cb277,Jimmy Wakely,34.31109,-94.02978,"Mineola, AR",0.39413853984589253,0.29153972708877773,SOIHVRS12AC468AC2E,Standing Outside of Heaven,nan,0,139.04934,2.032,5,0.534,-15.251,1,0.553,133.851,187.44,3,1.0,TRAVZTI12903CFD2F7,1942-1952 Jimmy Wakely
ARYBGMF1187FB4D82C,c7cb9a2e-ff57-4bb8-bd2c-83524e18e369,Berlin,nan,nan,"Los Angeles, CA",0.6517726585261778,0.5244771835768736,SOAEGMV12A8C1455F2,Blink Of An Eye (Alternative),0.2707759989463275,2002,255.32036,2.316,11,0.741,-4.521,1,0.628,238.782,104.04,4,1.0,TRAVZWX128F92EC110,Voyeur
AR5ZI3K1187FB38BE0,acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad,Jim Kweskin_ The Jug Band,42.31256,-71.08868,"Boston, MA",0.34858259750671267,0.29043418822354367,SOACEBF12A8C141362,Viola Lee,nan,0,236.79955,0.334,7,0.718,-9.444,1,0.634,229.581,87.461,1,0.0,TRAVZLU128F9305DD2,See Reverse Side For The Title
ARXSABJ1187FB3C336,7527f6c2-d762-4b88-b5e2-9244f1e34c46,Deftones,nan,nan,"Sacramento, CA",0.8216973167394691,0.6017297557100237,SOCKUUJ12A6D4FA41C,Lotion (LP Version),0.69047353903576,1997,237.73995,0.0,1,0.4,-3.59,1,0.405,237.74,102.724,4,0.815,TRAVSVL128F14B12BE,Around The Fur
ARQDWBG1187B9891D7,0b5aab47-3b3b-45f4-8488-2fc98e035166,Zeromancer,nan,nan,,0.6445196917869935,0.405618981980809,SOZEFPO12AB0184AEC,The Death Of Romance,0.7641169809664994,2010,207.17669,0.0,4,0.677,-6.236,0,0.733,197.573,117.027,4,0.859,TRAVSQE12903CB6879,The Death Of Romance
ARYEPGU11F4C840A70,,The Tall Grass,42.98689,-81.24621,London ON,0.42645184459887914,0.26859387985460426,SODDUKA12AB0187DF4,Be & Flower,nan,0,273.73669,0.38,9,0.755,-19.92,0,0.711,258.473,136.163,4,0.235,TRAVSAW128F9339DF2,Look Out Clouds_ Here We Come
AR553M51187B98BCE7,bff6007a-b3d9-451b-897f-5ca8a9979906,Renee Rosnes,50.44801,-104.59518,"Regina, Saskatchewan, Canada",0.43821309397873004,0.32501837637078207,SOGPTOQ12A6D4F7FCC,Children's Song No. 3,0.0,2000,320.522,0.27,7,0.786,-20.343,1,0.431,283.086,108.234,1,0.0,TRAVSSU128F145DDE9,Art & Soul
ARZVBBM1241B9CB622,,Green and Yellow,nan,nan,,0.3517865716986072,0.17781101123200307,SOYXXMC12A8AE45E55,Sweet Child O' Mine (Alternate Mix),nan,0,358.79138,0.0,7,0.523,-10.149,1,0.635,344.096,126.271,4,0.519,TRAVSHM128F422C50D,Rock Forever
AR9AWNF1187B9AB0B4,4cd556a5-db82-43f6-8d55-99598b42da8f,Kenny G,nan,nan,"Seattle, Washington USA",0.7516295972606322,0.55021256191669,SOSYKKS12A8C1388DF,I've Been Missin' You,0.5835520993526545,1983,255.7122,0.264,0,0.439,-17.569,1,0.534,242.898,117.661,4,1.0,TRAVSRW128F4294603,G Force
ARE0OLY1187B9AD19F,db0fc330-1fa1-43f8-a33f-33eaf6a97d78,Jesse Malin,40.79263,-73.80817,"Whitestone, Queens, NY",0.7550413499986275,0.4585920249078077,SORHBPD12A8C1434B6,Going Out West,nan,2004,147.85261,0.154,2,0.466,-10.554,1,0.541,137.392,133.404,1,0.0,TRAVSZP128F92C53A0,Love It To Life
ARI4S0E1187B9B06C0,50a45c3d-b54b-4fd5-bb83-5046e4ff6813,David Arkenstone,35.83073,-85.97874,Tennessee,0.6394369488218412,0.43094204343555065,SOICYYA12A8C136A31,Reflections,0.2909881785284718,0,508.89098,0.0,7,1.0,-23.577,1,0.846,508.891,109.936,4,0.356,TRAVSQI128F4255127,Healing Waters
ARXGASQ1187FB3C727,a5474ad8-1671-4ace-a5ea-82df42245bda,Camp Lo,nan,nan,"New York, NY [Bronx]",0.6554834784453758,0.44521698744131516,SOKAVIC12AF72A4556,Sparkle,nan,1997,227.65669,0.229,9,0.481,-13.239,1,0.394,207.964,93.728,4,1.0,TRAVMFC128F428CDE0,Uptown Saturday Night
ARR6VH41187FB46862,09af22dd-bdf9-4850-a8b8-2af771f6b2d8,Novika,nan,nan,,0.607105153110791,0.4245581286758415,SOTLACM12A8C132954,Common Tear,0.5627955951955527,2006,214.49098,0.148,0,0.955,-9.114,1,0.966,210.872,200.016,4,0.727,TRAVMPT128F4246BE4,Tricks Of Life
ARYBUAO1187FB3F4EB,89ac1a98-98f0-473c-96ef-e6f7cb0944ae,Gene Chandler,41.88415,-87.63241,"Chicago, IL",0.5700167028852964,0.39376269898655997,SOMYYQD12AB0184CE2,I Hate to Be the One to Say,0.0,0,144.71791,0.38,4,0.375,-9.693,1,0.507,138.89,125.028,4,0.124,TRAVMYN12903CB58A2,Constellation of Rhythm & Blues
AR7N7MI1187FB46935,67930b3e-e00b-469f-8c74-fd69f20522ec,Sade,7.37884,3.89527,"Ibadan, Nigeria",0.7714921495221693,0.5173422859533258,SOHUEFC12A8AE4827A,Paradise,nan,1988,271.98649,0.0,10,0.303,-8.183,0,0.402,271.986,80.292,3,0.402,TRAVMRI128F4259E76,Lovers Live
AR5GMAV1187FB3A8F5,9e302028-e8aa-49de-8ac6-6e055f3c3600,Chris Clark,34.05349,-118.24532,"Los Angeles, CA",0.5972814779044859,0.3984699599085864,SOAIGNB12A67020200,If You Should Walk Away,0.23962909777363708,1967,192.65261,0.212,10,0.253,-13.781,0,0.397,188.726,160.011,4,0.656,TRAVMXQ128E0785F82,The Motown Anthology
AR19QZ01187B99C74D,e0974536-897a-46d9-aaa8-c4eccba15b03,Kako,nan,nan,,0.4350266840034209,0.3253338719526037,SORJVVF12AAF3B1F63,Mi Bomba,nan,0,319.26812,0.231,4,0.522,-15.813,0,0.408,311.763,128.808,5,0.687,TRAVMUT128F92F9857,Kako
ARNDL191187FB51583,06fb1c8b-566e-4cb2-985b-b467c90781d4,Jimi Hendrix,nan,nan,"Seattle, USA",0.8409639009345767,0.5950694072696967,SODYMIJ12AB018C2D5,Once I Had A Woman,nan,1975,469.60281,0.218,0,0.151,-13.615,0,0.209,453.486,86.992,3,0.699,TRAVMXD12903CBBD0B,Blues
ARG4KW31187FB51B7C,5cf54b1a-831f-4cfc-b946-41131c463fc1,Atomic Rooster,nan,nan,United Kingdom,0.5207576346371982,0.40456653752608035,SOONBLX12AC468AA6B,Close Your Eyes,nan,1972,158.77179,0.119,5,0.755,-9.217,1,0.636,154.982,111.261,4,0.759,TRAVMQE12903D08335,Made In England
ARUYVDC12086C11D5C,f7df5df4-4dfa-459d-972b-1ba051c15ddc,Fever Ray,nan,nan,Stockholm,0.7137828859773337,0.5291669829264597,SOIXAJN12AB0183EE3,When I Grow Up,0.5452302938983613,2009,335.5424,0.0,0,0.451,-9.277,1,0.512,324.899,184.004,4,0.891,TRAVMWQ128F934B098,Live In Lulea
AR4MCB01187B98BF5C,be4aed5d-28d5-423a-a229-cb812cbe0167,Atman,nan,nan,,0.526077280016743,0.37456025292704015,SOHRTAR12A8C13FC87,Lingan,0.0,1997,341.36771,0.0,11,0.152,-10.017,0,0.333,324.377,109.099,4,1.0,TRAVMOE128F9336555,97 | 07
AREJXK41187B9A4ACC,c43bb0d6-94d7-410f-80fb-e5a243b18d23,Raphaël,46.71067,1.71819,France,0.5574602197393447,0.3861516314132549,SOAEXGD12A6D4FB738,Caravane (Live 2006),0.0,2007,234.39628,0.0,7,0.138,-6.373,1,0.394,230.557,99.75,1,0.0,TRAVMZX128F14AB117,Une Nuit Au Châtelet
ARCVMYS12454A51E6E,,The Sun Harbor's Chorus-Documentary Recordings,nan,nan,,0.21483719171620327,0.2491372295395512,SOOFIJM12A8C1359D1,We Started Together,0.22914410371660274,0,52.45342,0.0,3,0.235,-16.945,1,0.209,52.453,155.954,3,1.0,TRAVJCF128F42755D5,Run to Cadence with the U.S. Navy
AR035N21187FB3938E,88e2147d-0332-46f6-85b2-b5f463ba957b,BT,34.23294,-102.4102,Earth,0.7864270833791762,0.5122267383177268,SOOTFBM12A6D4FCD69,Korean Waterhole,0.3277366831778408,2005,94.9024,2.345,2,0.0,-19.345,1,0.0,94.902,148.653,5,0.216,TRAVJOO128F14AD39C,Stealth
ARNHMFD1187FB3B3F6,a4dd0e77-83b8-4e92-89b7-effb0e47fd8c,LL Cool J,40.72023,-73.24922,"Bayshore, Long Island, NY",0.749217793048955,0.5443219148388789,SOBQRZJ12A6310E1F8,Headsprung,nan,2004,270.10567,0.124,10,0.006,-7.553,1,0.33,257.701,99.914,4,1.0,TRAVJHK128E078370B,Headsprung
ARQCFI11187FB5AE43,e9b54b79-fff7-44f7-bab1-93b35df75ac3,George Jones,nan,nan,"Beaumont, Texas",0.7302649910714449,0.4636738694438821,SODNBYJ12A58A78504,Together Alone,nan,0,181.60281,2.833,2,1.0,-17.198,1,0.951,170.736,168.248,4,0.0,TRAVJRC128F425D474,Still The Same Ole Me
ARPK1CM1187B9B6B9C,b086eeea-0a4b-4c5f-8bc0-72681fcc1444,Roger Reynolds,nan,nan,,0.3156924102499128,0.2635090972993376,SOIMDST12A6D4FB995,Binaural Presentation - Kokoro. Pt. 5,nan,0,313.73016,0.973,6,0.392,-41.806,0,0.52,313.73,43.877,1,0.0,TRAVJNA128F421FFE0,Process And Passion
AR189B91187B9B8D9C,979d01bc-a4da-4c80-8cc1-be40bd35cd5e,Gustavo Cerati,nan,nan,,0.6949834090734855,0.4266426571710646,SOCQAEO12AB01825BC,Tu Cicatriz En Mi,nan,0,232.48934,0.195,2,0.0,-4.286,1,0.0,226.075,110.016,4,1.0,TRAVJDB128F93305EB,Siempre Es Hoy/Reversiones
ARLFH5Y1187FB44A89,b4735f38-7913-482b-8288-0046753f62e3,Tito Allen,nan,nan,,0.41448820841052364,0.25113126654452694,SOGVZCB12AB0180FC0,Nadie Como Tu,nan,0,288.39138,0.167,7,0.561,-6.311,1,0.527,281.519,192.021,7,0.22,TRAVJXS128F931C380,Salsa
ARJRRJZ11F50C47E95,,Big Rich featuring J. Stalin_ Aristotle,nan,nan,New Jersey,0.7117836809765571,0.40736477371133695,SOHBIKA12AB01857DB,Imaginary Gangsters,nan,0,137.79546,0.0,1,0.364,-7.806,0,0.358,137.795,103.948,4,0.823,TRAVASY12903CBF39B,Demolition Men Present: Block Tested Hood Approved
ARUAKAN1187FB48204,efddcf31-943b-49f0-aef1-cf5539d8048b,Walter Trout,39.2794,-74.57555,"Ocean City, NJ",0.589995161887244,0.30771167908554087,SOGMPPO12AB0185916,Earrings on the Table,nan,1992,100.23138,0.206,4,0.379,-15.83,0,0.473,96.99,128.666,3,0.698,TRAVASN128F9361074,Live
ARW1BRR1187B996332,9e643ff3-c2ea-4530-9fe2-630f96c42548,The Wicklows,nan,nan,,0.3276754373509238,0.2696935503839324,SOJGZUS12AB018591F,Dirty Ol' Town,nan,0,148.87138,0.374,5,0.661,-11.185,1,0.655,143.865,124.311,4,0.225,TRAVAAN128F9359AAE,Country 'n' Irish - 20 All Time Favourites
AR4BJFD1187FB43082,2b7a5be3-3fcc-445b-9dae-75e9e4261a65,Django Asül,nan,nan,,0.4314885201837944,0.3243688713883268,SOWWAKW12A8C13B507,Pränatalabhärtung,nan,2004,182.04689,0.0,5,0.0,-14.194,0,0.041,182.047,115.024,1,0.0,TRAVAXK128F42A5166,Hardliner
ARJFZRE11F4C8469F6,,Coolio Da Unda Dogg,nan,nan,,0.258591186060628,0.0,SOIOVEN12AB018606D,Do Or Die,nan,0,240.22159,0.0,6,0.567,-5.663,0,0.57,228.699,160.018,4,0.804,TRAVALM128F932906B,Cognito Presents That's My Mic
ARV1RMI1187FB48F94,d7a18d20-8591-43af-b8e7-362eacc979f8,Arkona,nan,nan,,0.6463220620023868,0.46085314529155835,SOEIWHD12AB018D0A9,Epilogue,nan,0,109.92281,2.769,7,0.01,-14.811,0,0.217,103.364,110.06,3,1.0,TRAVADZ12903CA4D29,Lepta
AROGO6K1187B992A39,4582365c-f2be-47b8-add5-9fb18acc559a,Electrostatic,34.05349,-118.24532,"Los Angeles, CA",0.4408046141478822,0.3126396093690988,SOBYBZS12AB018774D,Today,0.21282922979662572,0,285.88363,0.189,6,0.249,-6.604,1,0.322,278.901,130.023,4,0.778,TRAVAXS128F932CB2A,Awake Alone
AR9M9XY1187B98B2F8,2c0be2ba-fa63-430f-afca-7499852158f6,Abbott & Chambers,30.08374,31.25536,Cairo/Egypt,0.6211704695060651,0.21893641516044704,SOOUEFP12A81C2272E,Never After,0.5483127041080749,0,385.25342,0.496,8,0.637,-6.838,1,0.578,370.707,93.346,3,1.0,TRAVAUF128F93033E5,Never After
ARELFAE1187FB40D0A,4e01e834-c872-4c76-87ab-c2304efa5e7e,Bally Sagoo,nan,nan,,0.580971509956603,0.34873592978406104,SODXECL12A8C142265,Hey Jamalo ((Def Mix)),0.0,0,433.42322,0.171,1,0.0,-11.462,1,0.0,427.967,115.533,4,1.0,TRAVALP128F92E38A1,Ragga Muffin Mix 1991
ARJ4B7V1187FB4CB90,45fc5c0a-3614-4018-95e9-9101ac827e2b,DJ Godfather,nan,nan,,0.4912562094922859,0.3262082546201735,SOHSKIN12AB01842A1,Night on William Street,nan,0,202.762,0.0,7,0.117,-14.525,1,0.467,195.617,97.997,5,1.0,TRAVABY12903C9ECFB,Live in Australia
ARKSZW81187B9B695D,494e8d09-f85b-4543-892f-a5096aed1cd4,Mariah Carey,40.71455,-74.00712,"New York, New York",0.9349352673982083,0.7870054686892299,SOXQZOE12A8C137367,Someday,nan,1990,236.5122,0.0,0,0.499,-9.308,0,0.483,232.391,111.755,4,0.276,TRAVANT128F92E3F71,Mariah Carey Mtv Unplugged Ep
AR16NGV1187FB5B8BC,e69944db-9173-409c-a866-a87d25511c19,Kruger,46.51959,6.63233,"Lausanne, CH",0.5328453025595845,0.3505121318380373,SODMWLE12AB018DEA8,Myasorubka,nan,0,171.67628,0.0,10,0.028,-3.315,0,0.444,164.13,137.926,1,0.0,TRAVWLA12903CC81E1,Zhivaya Stal`
AR2XRFQ1187FB417FE,a69cd724-2f57-4ed0-bfed-ba20401eb84c,Julie Zenatti,nan,nan,,0.6269577230052118,0.43485958934341257,SOQUXJK12AAF3B22A1,Dans Ces Villes,0.4649239941807177,2004,227.5522,0.328,9,0.487,-3.737,0,0.514,217.931,105.931,4,1.0,TRAVWYR128F92DED0F,Comme Vous
ARSC6WR1187FB40B18,5a2463af-eef0-4a22-bc8f-5865fbe9c78e,Peggy Lee,46.91008,-98.70853,"Jamestown, ND",0.7708136516700133,0.4772603896841658,SOHWCXW12A6D4F801E,St. Louis Blues (24-Bit Digitally Remastered 99),nan,0,134.81751,0.351,0,0.659,-9.152,1,0.635,129.277,139.301,4,0.741,TRAVWAA128F145DE49,Blues Cross Country
ARJ66JQ1187B99D2FF,22ad9bdb-e3e3-4965-9784-8d094cd64bfb,Wordsworth feat. Adanita Ross,nan,nan,,0.592238742665051,0.4017343509642637,SOIUXYS12AB0187595,Don't Go (Produced by Frequency),0.3231121208952123,2004,237.13914,0.0,1,0.0,-4.612,1,0.249,232.856,85.263,4,1.0,TRAVWHZ128F932B179,Mirror Music
AR8WVQY1187FB3FA10,ee03c284-c6dc-49b5-ba31-e388157f6ed3,J. Karjalainen & Mustat Lasit,nan,nan,,0.49915741844100164,0.37144982486635364,SOOTAPN12A8C140C40,Rytmikone,nan,0,194.45506,4.708,5,0.892,-14.451,1,0.681,179.31,89.625,3,0.444,TRAVWWN128F4298B20,Tunnussävel
ARTWNNQ1187B9A15BC,5b357db0-2ecd-42a4-afb8-0004aeec0cbf,Glen Ricks,nan,nan,,0.3298032105782184,0.25656217975839135,SOHCLHZ12AB0181C44,Think That Love Was In Your Heart,nan,0,220.39465,0.0,7,0.331,-11.887,1,0.419,215.15,163.937,4,0.792,TRAVWON128F9331A41,Fall In Love
AR1ZYLH1187B98C159,3bdcd49d-212e-4f4f-877a-eac1e4a2bddc,Naughty By Nature,nan,nan,"East Orange, NJ",0.6797481414439356,0.45859540287695577,SONLWDJ12AF72A2C9C,Family Tree,nan,2002,330.08281,0.253,11,0.108,-3.831,0,0.386,325.045,93.502,4,1.0,TRAVWIP128E078FA3D,Icons
ARDZQ5U1187B9ADEAE,c3649208-0ebe-449b-b1d7-4bd6c560f109,John Fogerty,37.8695,-122.2705,"Berkeley, CA",0.7336378248267537,0.5265490346910755,SOQJYTI12A8C136FA9,Headlines,0.4081108835105221,1986,269.29587,0.665,10,0.541,-5.074,1,0.63,265.561,130.461,4,0.511,TRAVWTN128F425D2D5,Eye Of The Zombie
ARBX0VO1187B98A412,a8ad585a-2776-4531-a1cc-93b9a3c9d43b,Zebra,nan,nan,,0.5759866005247902,0.40636759293466457,SOTRAIA12A8AE47465,Red,0.3347065490692206,1999,205.11302,0.156,11,0.491,-8.189,1,0.62,190.694,90.07,4,1.0,TRAVWVZ128F4239DD1,Strictly The Best Vol. 23
ARUHYH21187B98BA89,e86ab653-bec8-46f3-b4b6-a1a866919ef6,The Tragically Hip,44.23153,-76.47933,"Kingston, Ontario, Canada",0.758299703809623,0.49362943781241375,SOMRYSL12AB01852A8,Ahead By A Century,0.7661746437013391,1996,225.43628,0.45,7,0.094,-7.372,1,0.418,212.805,84.373,5,0.822,TRAVWZA128F931F36E,90s Rock Gold
ARFK4281187FB5C811,e4612ab8-6271-43ad-8f60-6d88eeee19db,Vox Dei,nan,nan,,0.49105944647675287,0.3543846900179031,SONFUJU12A8C136ED9,Profecias,0.4432913119053975,1971,456.69832,0.41,7,0.406,-18.342,1,0.565,439.014,66.856,4,0.0,TRAVWRV128F427D06A,La Biblia
ARTPVDV1187B9A61F1,98f25584-4a44-4b01-afe9-680e909bcd01,Johnny Keating & All Stars,nan,nan,,0.3956938099035202,0.0,SOQWHUD12AB0181D02,Impromptu,nan,0,177.26649,0.0,5,0.055,-25.556,1,0.322,172.071,132.043,4,0.0,TRAVWFL128F93173B6,Ultraviolet
AR58SJE1187B9A8E4C,29b9edaa-058f-489a-b54a-73cc3627661c,J.B. Lenoir,31.55379,-90.10785,"Monticello, MS",0.5205537457116164,0.35597435894657803,SOLCKMT12AB018874F,The Mojo,nan,2001,176.37832,0.391,6,0.245,-11.923,0,0.237,168.803,99.829,1,0.0,TRAVWVL12903CABEEA,The Very Best Of
AR9YI7H1187B9960E3,966e9735-f97c-40b8-b54c-9a9acf8d7c86,Dobet Gnahoré,nan,nan,BELGIUM,0.4500535683334133,0.39535279249535926,SOYWXIK12AB017C22B,Kakou,0.52549711888017,1997,274.54649,0.086,2,0.628,-9.213,1,0.728,269.735,103.997,4,0.973,TRAVGDE128F92F5F5E,Ano Neko
ARZNQEM11F4C83B660,,Les Paul and Mary Ford,nan,nan,,0.4626423212761609,0.3700578290505779,SOWAAYI12A6701C186,I Really Don't Want To Know (1990 Digital Remaster),0.30301199009907887,0,172.59057,0.136,4,0.67,-17.075,1,0.628,162.238,82.016,1,1.0,TRAVGKR128E0789A99,Best Of The Capitol Masters - 90th Birthday Edition
AR6Y8JF1187B9BA1D5,1eaf1688-4f52-49e8-98bc-743828fe3e7e,Jimmy Witherspoon,33.92192,-93.14939,"Gurdon, AR",0.5017263332686983,0.35344185300598147,SOADDSQ12AB01807A8,Man Don't Cry,nan,0,128.96608,0.223,0,0.454,-11.655,0,0.379,115.804,111.01,4,0.0,TRAVGLC128F931535B,Blue Spoon/Spoon In London
